mood,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
0,0.0702,0.729,0.65,6.69e-05,0.0829,-3.539,0.0313,110.02,0.347
0,0.138,0.722,0.35,0.00413,0.123,-14.608,0.153,120.009,0.445
0,0.0661,0.688,0.699,2.85e-06,0.194,-5.515,0.0638,132.124,0.24
0,0.165,0.5,0.822,0.00164,0.0821,-5.554,0.0383,118.038,0.615
0,0.00237,0.641,0.706,2e-06,0.157,-6.12,0.0288,89.994,0.614
0,0.298,0.685,0.788,0,0.102,-5.096,0.111,136.93,0.892
0,0.00386,0.735,0.849,0.000449,0.134,-5.39,0.0324,116.973,0.389
0,0.00583,0.585,0.64,2.46e-06,0.097,-6.739,0.0359,172.028,0.511
0,0.67,0.703,0.591,0,0.175,-8.427,0.315,171.912,0.792
0,0.0203,0.362,0.972,0,0.376,-2.987,0.114,151.464,0.473
0,0.0163,0.833,0.725,0.00398,0.566,-1.167,0.0416,104.069,0.692
0,0.00858,0.405,0.484,1.46e-05,0.0992,-6.737,0.0398,138.567,0.249
0,0.13,0.553,0.577,0.132,0.122,-7.945,0.0293,159.984,0.202
0,0.0118,0.726,0.66,0,0.269,-6.616,0.22,77.472,0.568
0,0.0059,0.715,0.653,0,0.0875,-6.296,0.113,115.016,0.579
0,0.012,0.467,0.369,0.00989,0.447,-11.693,0.0352,143.891,0.214
0,0.742,0.679,0.692,0.00545,0.106,-5.065,0.0447,125.961,0.464
0,0.0162,0.648,0.851,1.38e-05,0.16,-4.752,0.0331,92.007,0.94
0,0.00014,0.573,0.851,0.000309,0.442,-6.941,0.0669,171.904,0.181
0,0.281,0.818,0.515,3.66e-05,0.12,-9.619,0.15,125.084,0.479
0,0.0136,0.882,0.965,0.388,0.206,-0.818,0.13,128.129,0.759
0,0.424,0.697,0.947,0.0527,0.128,-4.156,0.106,128.004,0.626
0,0.00649,0.866,0.283,0.0222,0.0411,-12.381,0.0614,98.881,0.691
0,0.287,0.833,0.639,0,0.0717,-8.737,0.197,98.21,0.721
0,0.558,0.886,0.513,0.00529,0.0993,-10.668,0.0554,119.939,0.799
0,0.00375,0.697,0.7,9.6e-05,0.185,-12.183,0.0395,120.008,0.508
0,0.0056,0.902,0.366,0.616,0.0935,-12.172,0.277,126.047,0.22
0,0.045,0.586,0.765,0,0.153,-4.68,0.0492,145.979,0.18
0,0.123,0.465,0.68,0,0.271,-8.947,0.0834,90.939,0.501
0,0.107,0.681,0.591,3.2e-05,0.103,-11.658,0.0933,169.957,0.598
0,0.459,0.688,0.274,2.42e-06,0.154,-11.904,0.0927,134.04,0.267
0,0.186,0.607,0.545,7.92e-06,0.121,-10.658,0.0397,119.958,0.334
0,0.0289,0.745,0.589,0,0.091,-10.335,0.0735,109.984,0.822
0,0.277,0.731,0.703,2.58e-05,0.113,-6.721,0.137,126.945,0.453
0,0.00745,0.827,0.524,0.215,0.088,-8.413,0.0477,115.985,0.293
0,0.00379,0.751,0.783,0,0.036,-3.724,0.0859,119.975,0.816
0,0.505,0.361,0.761,0,0.0929,-6.573,0.136,130.733,0.131
0,0.435,0.648,0.372,0.000459,0.252,-14.466,0.0959,129.966,0.607
0,0.00063,0.22,0.767,3.97e-06,0.426,-5.996,0.0471,175.679,0.58
0,0.0115,0.66,0.594,0,0.133,-9.681,0.0558,99.932,0.292
0,0.0025,0.592,0.547,0,0.161,-8.461,0.0407,130.967,0.188
0,0.062,0.692,0.525,0.000559,0.159,-9.707,0.0383,121.925,0.302
0,0.00987,0.806,0.35,0.00975,0.115,-10.988,0.0511,100.002,0.491
0,0.0313,0.632,0.511,1.13e-06,0.111,-8.236,0.0522,76.019,0.227
0,0.0239,0.639,0.498,0.184,0.0638,-10.126,0.0314,150.059,0.196
0,0.000184,0.473,0.88,0,0.347,-7.828,0.0449,138.001,0.838
0,0.0404,0.697,0.669,0.00897,0.0654,-12.723,0.0406,108.506,0.486
0,0.716,0.247,0.442,0,0.0655,-8.703,0.041,62.952,0.261
0,0.00669,0.842,0.656,0,0.222,-7.258,0.117,75.016,0.403
0,0.325,0.927,0.367,0,0.132,-7.797,0.382,99.053,0.576
0,0.122,0.675,0.877,0.32,0.872,-5.006,0.0421,109.997,0.51
0,0.669,0.603,0.666,0,0.111,-8.259,0.349,140.059,0.707
0,0.546,0.668,0.517,2.25e-05,0.0998,-8.571,0.0384,89.989,0.247
0,0.00221,0.633,0.405,0.00921,0.0799,-9.355,0.0292,137.911,0.363
0,0.614,0.589,0.616,0.0324,0.493,-8.624,0.0587,177.859,0.781
0,0.0204,0.598,0.771,1.69e-05,0.355,-6.254,0.0384,125.017,0.437
0,0.0308,0.742,0.635,0.00103,0.146,-6.756,0.0517,120.172,0.68
0,0.0115,0.565,0.583,5.43e-06,0.0838,-9.711,0.0747,163.807,0.76
0,0.000344,0.487,0.914,0.454,0.0774,-5.993,0.0511,122.042,0.139
0,0.103,0.704,0.325,0,0.116,-7.206,0.034,129.944,0.386
0,0.00909,0.613,0.736,0,0.173,-7.608,0.0376,139.976,0.76
0,0.00562,0.446,0.868,0.000839,0.214,-4.43,0.0648,150.031,0.193
0,0.00448,0.708,0.608,0.000795,0.0355,-7.287,0.0716,117.974,0.693
0,0.111,0.88,0.66,1.85e-06,0.103,-12.376,0.172,140.104,0.247
0,0.312,0.67,0.548,0,0.0952,-12.212,0.0406,106.985,0.718
0,0.408,0.344,0.911,0.00408,0.385,-6.393,0.0687,165.88,0.39
0,0.0374,0.581,0.807,0,0.118,-8.336,0.0337,120.001,0.528
0,0.537,0.653,0.482,3.45e-06,0.102,-6.304,0.0355,135.805,0.0389
0,0.396,0.595,0.405,0.000303,0.117,-9.515,0.0395,88.033,0.217
0,0.141,0.609,0.593,0,0.426,-8.068,0.196,75.135,0.749
0,0.365,0.755,0.784,0.000391,0.102,-7.779,0.11,91.985,0.263
0,0.0753,0.89,0.558,0,0.215,-12.262,0.361,139.993,0.501
0,0.269,0.766,0.505,0,0.153,-6.752,0.325,143.954,0.725
1,0.218,0.509,0.79,0.125,0.144,-7.105,0.0293,147.073,0.625
1,0.436,0.372,0.255,0,0.33,-6.834,0.0344,114.402,0.254
1,0.651,0.54,0.373,0.927,0.146,-8.591,0.0278,119.843,0.387
1,0.854,0.608,0.358,0.0186,0.113,-10.018,0.0253,103.94,0.365
1,0.969,0.545,0.366,0.267,0.641,-9.51,0.0378,86.997,0.1
1,0.884,0.629,0.306,0.0776,0.124,-11.735,0.0424,76.994,0.191
1,0.691,0.38,0.339,0,0.12,-7.885,0.0338,100.607,0.0849
1,0.918,0.514,0.424,0.849,0.126,-10.645,0.0282,71.114,0.416
1,0.765,0.395,0.443,9.67e-06,0.0839,-9.72,0.133,168.924,0.338
1,0.178,0.568,0.44,0.543,0.119,-12.14,0.0586,77.297,0.37
1,0.989,0.303,0.187,0.489,0.101,-16.757,0.0356,132.731,0.213
1,0.982,0.725,0.199,0.00395,0.1,-12.478,0.0357,120.031,0.264
1,0.0371,0.78,0.768,2.34e-06,0.518,-4.325,0.238,80.063,0.507
1,0.841,0.713,0.452,0.0038,0.105,-9.638,0.0295,102.963,0.235
1,0.337,0.576,0.835,0,0.082,-6.826,0.0486,150.017,0.476
1,0.0027,0.477,0.483,0.783,0.156,-9.413,0.0364,170.026,0.123
1,0.603,0.609,0.444,6.86e-06,0.104,-9.129,0.106,118.402,0.166
1,0.695,0.445,0.537,1.65e-05,0.0944,-8.532,0.04,122.769,0.131
1,0.931,0.421,0.0952,0.000201,0.126,-12.561,0.0479,109.698,0.0773
1,0.398,0.668,0.547,0.0766,0.0931,-8.024,0.0353,83.5,0.192
1,0.748,0.371,0.268,0.0517,0.104,-10.506,0.0281,102.617,0.165
1,0.827,0.453,0.35,0.00122,0.144,-11.639,0.0425,72.017,0.279
1,0.934,0.286,0.0847,6.94e-06,0.121,-9.883,0.0397,70.743,0.112
1,0.245,0.639,0.526,2.43e-05,0.25,-6.697,0.0256,130.033,0.488
1,0.721,0.585,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,0.132
1,0.634,0.566,0.664,0,0.116,-5.303,0.0464,128.945,0.437
1,0.896,0.614,0.318,0.00239,0.0795,-12.695,0.0478,119.959,0.112
1,0.971,0.329,0.277,0.024,0.0971,-13.111,0.0302,159.719,0.121
1,0.697,0.553,0.586,0,0.0813,-6.319,0.0362,126.684,0.443
1,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,0.0309,118.051,0.644
1,0.00239,0.429,0.661,0.000121,0.234,-7.227,0.0281,173.372,0.285
1,0.783,0.58,0.577,0.00194,0.369,-9.293,0.0414,75.017,0.129
1,0.402,0.536,0.317,0,0.11,-8.752,0.0359,143.89,0.319
1,0.162,0.578,0.537,0,0.076,-8.676,0.0832,83.909,0.25
1,0.469,0.618,0.443,0,0.0829,-9.681,0.0526,119.949,0.167
1,0.593,0.439,0.61,1.07e-05,0.341,-7.236,0.116,181.088,0.172
1,0.0275,0.516,0.595,0,0.109,-4.63,0.0313,119.972,0.222
1,0.443,0.688,0.53,0,0.0995,-5.507,0.0333,106.958,0.162
1,0.343,0.656,0.627,2.17e-05,0.124,-6.627,0.0379,99.933,0.481
1,0.271,0.472,0.409,0,0.103,-8.579,0.0301,167.74,0.161
1,0.259,0.508,0.33,0.154,0.114,-14.071,0.0265,96.818,0.101
1,0.77,0.693,0.322,0.506,0.0939,-11.224,0.0314,141.042,0.518
1,0.471,0.316,0.63,0.262,0.205,-5.963,0.117,89.643,0.313
1,0.819,0.475,0.37,0.0577,0.0841,-7.725,0.0361,144.828,0.157
1,0.588,0.436,0.473,4.35e-05,0.103,-7.24,0.0307,108.906,0.242
1,0.524,0.449,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,0.543
1,0.629,0.422,0.302,7.83e-05,0.104,-9.214,0.0372,114.089,0.123
1,0.291,0.616,0.47,0,0.111,-6.092,0.0253,80.03,0.325
1,0.748,0.624,0.423,8.18e-05,0.103,-8.757,0.0628,81.299,0.325
1,0.587,0.572,0.406,4.48e-06,0.102,-8.624,0.0427,119.812,0.265
1,0.922,0.546,0.138,1.45e-06,0.105,-14.458,0.0665,136.063,0.529
1,0.799,0.627,0.106,4.18e-05,0.124,-20.665,0.0771,143.821,0.29
1,0.866,0.369,0.272,0,0.147,-10.497,0.0364,172.929,0.218
1,0.174,0.627,0.699,0,0.0789,-4.504,0.0244,94.003,0.535
1,0.951,0.415,0.11,0.00234,0.0962,-14.901,0.0388,81.876,0.234
1,0.841,0.653,0.412,0.0526,0.0808,-7.534,0.0308,125.908,0.25
1,0.269,0.64,0.743,0,0.101,-4.08,0.0379,122.035,0.361
1,0.234,0.574,0.512,0,0.0946,-6.664,0.0503,76.899,0.512
1,0.701,0.311,0.485,0,0.0726,-5.726,0.0365,77.355,0.225
1,0.63,0.605,0.365,6.83e-06,0.0554,-11.144,0.111,84.628,0.224
1,0.965,0.492,0.144,1.84e-06,0.161,-10.125,0.0708,164.839,0.274
1,0.964,0.577,0.387,0.705,0.208,-8.607,0.274,146.565,0.459
1,0.172,0.209,0.412,0.15,0.0843,-9.733,0.0443,86.26,0.162
1,0.844,0.608,0.37,1.87e-05,0.112,-9.207,0.0306,127.631,0.349
1,0.536,0.522,0.385,0,0.135,-7.355,0.0288,89.792,0.236
1,0.266,0.321,0.416,3.02e-05,0.106,-8.935,0.0343,114.594,0.151
1,0.0902,0.376,0.43,0,0.0912,-6.585,0.0328,77.599,0.129
1,0.365,0.331,0.45,0.00464,0.22,-5.362,0.034,123.829,0.18
1,0.65,0.578,0.669,0,0.13,-4.898,0.0377,75.995,0.503
1,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,0.243
1,0.937,0.634,0.285,0.000359,0.232,-14.007,0.0807,129.65,0.203
1,0.101,0.835,0.687,0,0.132,-3.18,0.184,94.059,0.828
1,0.64,0.681,0.372,0,0.169,-8.237,0.0432,91.873,0.476
1,0.177,0.356,0.489,0,0.116,-4.845,0.0323,171.558,0.319
1,0.963,0.417,0.0271,1.23e-05,0.144,-13.237,0.0507,99.581,0.37
1,0.751,0.501,0.405,0,0.105,-5.679,0.0319,109.891,0.446
1,0.878,0.597,0.0795,4.63e-06,0.125,-14.349,0.0416,116.422,0.438
1,0.084,0.675,0.609,0,0.0957,-5.027,0.0586,120.039,0.378
1,0.674,0.791,0.267,0.534,0.102,-11.997,0.0415,165.99,0.544
1,0.906,0.333,0.114,0.96,0.119,-21.255,0.0453,141.839,0.0566
1,0.0115,0.64,0.74,0.00678,0.167,-4.083,0.0284,116.879,0.785
1,0.584,0.357,0.425,0,0.322,-7.301,0.0333,102.078,0.27
1,0.475,0.39,0.514,0.000595,0.116,-10.915,0.0295,125.567,0.313
1,0.866,0.464,0.473,0,0.109,-10.086,0.129,75.801,0.604
1,0.695,0.358,0.557,0,0.0902,-7.398,0.059,85.043,0.494
1,0.546,0.661,0.393,0.000131,0.11,-8.199,0.0554,83.851,0.165
1,0.974,0.3,0.0177,0.00764,0.106,-27.293,0.0422,120.492,0.0896
1,0.576,0.505,0.34,0,0.21,-9.005,0.0438,101.993,0.0916
1,0.882,0.324,0.216,0.00783,0.0896,-12.174,0.0441,180.234,0.123
1,0.843,0.55,0.271,3.21e-06,0.107,-8.451,0.0297,111.344,0.198
1,0.768,0.629,0.328,2.5e-05,0.103,-8.284,0.029,74.953,0.389
1,0.064,0.688,0.519,0,0.1,-4.285,0.0283,116.714,0.318
1,0.00568,0.468,0.936,0,0.24,-3.683,0.0455,75.05,0.663
1,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.0336,124.053,0.398
1,0.37,0.677,0.669,0,0.108,-6.756,0.038,112.936,0.502
1,0.885,0.501,0.167,0,0.111,-14.061,0.0484,112.275,0.356
1,0.0205,0.37,0.467,0.572,0.109,-9.013,0.0273,94.485,0.182
1,0.132,0.439,0.489,0.000643,0.114,-6.286,0.0368,143.808,0.253
1,0.452,0.554,0.395,0,0.159,-10.507,0.0342,146.641,0.278
1,0.707,0.379,0.219,0.000691,0.118,-11.196,0.0307,79.786,0.188
1,0.77,0.812,0.174,0.942,0.0786,-7.5,0.0806,92.016,0.677
1,0.619,0.672,0.588,0.241,0.0992,-9.573,0.133,169.033,0.204
1,0.808,0.524,0.364,0,0.1,-10.209,0.0367,75.24,0.436
1,0.563,0.55,0.147,0.00102,0.286,-18.675,0.0404,81.991,0.0346
1,0.604,0.459,0.575,0,0.0885,-4.858,0.0573,111.881,0.183
1,0.746,0.5,0.292,0,0.188,-8.554,0.0323,145.879,0.37
1,0.733,0.825,0.205,0.00086,0.0982,-15.117,0.233,93.906,0.449
1,0.701,0.716,0.447,0.429,0.0855,-8.314,0.0388,93.955,0.506
1,0.946,0.736,0.308,0,0.186,-7.83,0.0677,111.202,0.361
1,0.836,0.773,0.437,2.42e-05,0.544,-8.281,0.0963,103.861,0.707
1,0.544,0.515,0.479,0.00598,0.191,-7.458,0.0261,88.964,0.284
1,0.733,0.605,0.377,0,0.0808,-6.213,0.0443,73.877,0.519
1,0.859,0.672,0.52,0,0.115,-7.747,0.0353,120.001,0.37
1,0.981,0.44,0.04,0.465,0.111,-16.887,0.0322,135.965,0.249
1,0.22,0.681,0.582,0,0.119,-7.76,0.0313,124.038,0.221
1,0.8,0.39,0.448,0.182,0.107,-8.57,0.0276,144.89,0.077
1,0.914,0.589,0.242,0,0.0887,-10.517,0.0442,89.749,0.257
1,0.694,0.286,0.605,0.86,0.322,-10.941,0.0588,170.088,0.461
1,0.907,0.402,0.151,0,0.0941,-14.227,0.0395,144.293,0.483
1,0.743,0.681,0.292,0,0.0974,-9.599,0.0483,64.002,0.162
1,0.213,0.662,0.413,0,0.134,-7.357,0.0299,93.005,0.467
1,0.784,0.444,0.0924,0,0.304,-15.605,0.0366,108.917,0.219
1,0.693,0.64,0.321,0.0307,0.114,-14.604,0.0931,145.045,0.177
1,0.264,0.8,0.585,0,0.153,-7.343,0.0924,126.058,0.779
1,0.868,0.708,0.186,0,0.0779,-8.953,0.0422,72.541,0.321
1,0.952,0.421,0.131,0.00453,0.109,-18.435,0.0382,137.446,0.12
1,0.163,0.599,0.448,0,0.106,-6.312,0.0232,95.05,0.168
1,0.474,0.781,0.445,0,0.184,-6.061,0.0295,78.998,0.591
1,0.569,0.62,0.574,0,0.19,-7.788,0.0479,100.023,0.357
1,0.365,0.479,0.545,0,0.0963,-7.346,0.0688,74.897,0.243
1,0.131,0.245,0.64,8.11e-06,0.0766,-7.426,0.0608,135.739,0.105
1,0.511,0.498,0.59,0,0.107,-4.721,0.032,145.867,0.0784
1,0.94,0.365,0.273,0.431,0.109,-16.526,0.038,132.285,0.238
1,0.799,0.671,0.277,0.000304,0.0655,-11.185,0.0564,123.986,0.178
1,0.921,0.778,0.422,0.00924,0.0958,-10.114,0.0482,120.033,0.187
1,0.657,0.481,0.123,0,0.327,-12.753,0.0413,103.534,0.179
1,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,0.403
1,0.857,0.407,0.147,2.89e-06,0.0913,-8.822,0.0355,141.284,0.0765
1,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201
1,0.701,0.559,0.422,1.99e-06,0.0853,-11.89,0.195,74.002,0.191
1,0.705,0.52,0.431,0.000264,0.301,-8.484,0.0284,74.004,0.302
1,0.0458,0.622,0.571,0,0.122,-5.338,0.0493,81.059,0.635
1,0.71,0.646,0.648,0.00316,0.108,-8.602,0.0372,75.004,0.466
1,0.358,0.591,0.488,0,0.357,-11.178,0.16,109.9,0.362
1,0.807,0.386,0.426,0,0.14,-6.642,0.0363,180.104,0.261
1,0.891,0.567,0.263,0,0.183,-13.51,0.103,111.86,0.247
1,0.918,0.329,0.235,0,0.137,-7.699,0.0303,171.006,0.22
1,0.751,0.501,0.405,0,0.105,-5.679,0.0319,109.891,0.446
1,0.091,0.462,0.632,0,0.397,-7.438,0.0248,74.268,0.585
1,0.913,0.561,0.0848,2.62e-05,0.112,-15.099,0.0404,102.128,0.206
1,0.895,0.535,0.314,0.00015,0.0874,-12.823,0.0408,145.095,0.0663
1,0.135,0.512,0.754,0,0.0881,-6.031,0.0549,147.89,0.336
1,0.892,0.458,0.363,3.79e-06,0.155,-6.473,0.032,134.252,0.492
1,0.627,0.375,0.461,0,0.386,-6.202,0.0279,75.217,0.233
1,0.917,0.38,0.219,0.0104,0.0827,-13.273,0.0358,73.537,0.0517
1,0.0509,0.449,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,0.212
1,0.661,0.592,0.457,0.000331,0.146,-6.081,0.0603,146.04,0.225
1,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,0.0592
1,0.592,0.588,0.471,0.00146,0.0733,-7.287,0.0577,152.881,0.209
1,0.548,0.763,0.372,0.000638,0.116,-7.07,0.0683,85.01,0.76
1,0.788,0.529,0.353,0.853,0.116,-12.835,0.0292,104.557,0.0601
1,0.965,0.71,0.0565,0,0.0889,-15.099,0.0534,123.994,0.348
1,0.204,0.618,0.793,0.0154,0.126,-5.711,0.0601,101.015,0.459
1,0.0513,0.733,0.389,0,0.141,-8.468,0.0738,157.878,0.244
1,0.885,0.264,0.128,0.352,0.105,-15.443,0.034,148.499,0.0774
1,0.469,0.537,0.532,0.241,0.162,-8.651,0.0275,124.952,0.302
1,0.281,0.857,0.427,0,0.108,-8.638,0.112,130.033,0.366
1,0.178,0.389,0.665,0.000732,0.116,-6.169,0.0644,117.055,0.199
1,0.299,0.553,0.502,0,0.764,-5.972,0.0409,129.976,0.296
1,0.000812,0.691,0.795,1.02e-06,0.156,-4.021,0.0355,133.971,0.876
1,0.948,0.571,0.0274,6.43e-06,0.322,-20.274,0.0649,124.209,0.087
1,0.954,0.418,0.248,4.21e-06,0.108,-9.997,0.0451,130.953,0.298
1,0.662,0.827,0.195,0.141,0.0987,-17.651,0.0638,137.966,0.229
1,0.957,0.614,0.0595,5.58e-06,0.105,-16.254,0.107,75.339,0.146
1,0.785,0.667,0.373,0,0.0906,-9.389,0.05,124.148,0.0823
1,0.146,0.454,0.404,0.819,0.141,-10.26,0.027,94.113,0.313
1,0.577,0.488,0.487,0,0.193,-6.371,0.0305,77.278,0.219
1,0.766,0.434,0.302,7.63e-06,0.149,-10.117,0.0378,121.645,0.173
1,0.574,0.445,0.33,0,0.102,-8.121,0.0429,128.025,0.187
1,0.373,0.722,0.282,0.00557,0.147,-7.484,0.106,91.367,0.217
1,0.737,0.483,0.412,0,0.116,-8.461,0.0402,170.163,0.247
1,0.422,0.552,0.65,0.000275,0.372,-7.199,0.128,167.788,0.316
1,0.372,0.945,0.239,0.29,0.118,-17.862,0.0389,118.616,0.583
1,0.496,0.715,0.534,0,0.117,-6.534,0.0414,99.007,0.341
1,0.167,0.743,0.347,0.00951,0.103,-11.174,0.121,160.143,0.572
1,0.366,0.827,0.613,1.25e-05,0.093,-5.34,0.0621,137.96,0.747
1,0.906,0.562,0.0832,0.000341,0.241,-14.119,0.0688,134.462,0.0624
1,0.503,0.326,0.685,0,0.427,-5.576,0.179,86.882,0.409
1,0.084,0.527,0.61,0,0.0572,-6.793,0.0405,102.012,0.294
1,0.964,0.66,0.139,8.02e-06,0.104,-16.339,0.0322,79.976,0.306
1,0.767,0.713,0.244,0.00435,0.101,-15.639,0.101,119.993,0.199
1,0.844,0.787,0.231,0.00133,0.364,-17.493,0.0851,85.008,0.551
1,0.813,0.73,0.224,0.864,0.123,-16.777,0.0391,133.211,0.223
1,0.754,0.703,0.219,0.863,0.224,-14.361,0.0888,91.963,0.149
1,0.182,0.805,0.479,3.41e-06,0.346,-9.238,0.363,80.454,0.363
1,0.959,0.5,0.143,0.169,0.184,-11.517,0.122,82.195,0.233
1,0.638,0.641,0.176,5.14e-06,0.252,-11.692,0.0349,76.031,0.297
1,0.4,0.63,0.53,0,0.177,-7.259,0.0434,108.038,0.417
1,0.961,0.224,0.146,0.712,0.113,-16.331,0.0338,94.255,0.142
1,0.952,0.445,0.179,0.00056,0.107,-12.938,0.0396,72.246,0.119
1,0.403,0.522,0.329,0.000233,0.0625,-5.97,0.0317,84.797,0.302
1,0.286,0.695,0.437,0.00019,0.184,-8.493,0.0286,130.003,0.206
1,0.708,0.504,0.267,9.49e-05,0.103,-13.897,0.0295,135.056,0.22
1,0.969,0.535,0.115,6.17e-06,0.175,-15.097,0.0526,129.117,0.253
1,0.766,0.649,0.428,0.00294,0.0816,-4.584,0.0313,77.057,0.514
1,0.844,0.593,0.263,5.36e-06,0.127,-14.029,0.0567,76.379,0.109
1,0.548,0.865,0.521,0.000115,0.0989,-6.932,0.0371,129.059,0.748
1,0.923,0.307,0.371,0.0253,0.11,-8.498,0.0288,115.241,0.189
1,0.117,0.849,0.25,0.375,0.106,-12.02,0.0357,104.978,0.559
1,0.374,0.732,0.463,0,0.194,-6.972,0.0287,95.971,0.397
1,0.694,0.657,0.355,0.000427,0.123,-12.044,0.0714,74.99,0.0808
1,0.874,0.439,0.153,0,0.107,-8.95,0.0479,116.76,0.104
1,0.893,0.554,0.321,0,0.0996,-8.251,0.028,135.047,0.288
1,0.402,0.673,0.419,0.000179,0.112,-8.151,0.0316,135.914,0.171
1,0.934,0.351,0.296,0,0.095,-10.109,0.0333,115.284,0.12
1,0.52,0.752,0.698,0,0.211,-6.53,0.306,132.058,0.347
1,0.502,0.439,0.274,0.00181,0.15,-10.629,0.0312,80.426,0.403
1,0.622,0.499,0.534,1.13e-05,0.14,-7.718,0.029,136.046,0.292
1,0.996,0.46,0.00897,0.929,0.0966,-32.299,0.0312,101.582,0.211
1,0.834,0.461,0.267,2.03e-05,0.107,-8.514,0.0278,87.918,0.481
1,0.00175,0.666,0.728,4.26e-06,0.0429,-5.808,0.0419,122.996,0.51
1,0.871,0.561,0.111,0.205,0.103,-15.11,0.0324,148.191,0.0607
1,0.913,0.541,0.0836,0.00199,0.126,-12.663,0.313,181.032,0.452
1,0.935,0.441,0.219,0,0.115,-14.586,0.0419,94.021,0.244
1,0.929,0.735,0.167,0.165,0.662,-18.467,0.0567,147.854,0.376
1,0.955,0.415,0.104,3.79e-06,0.104,-11.83,0.0426,82.006,0.18
1,0.131,0.449,0.561,0,0.0949,-4.003,0.0285,137.947,0.219
1,0.0223,0.672,0.593,0,0.214,-4.01,0.0304,98.02,0.438
1,0.23,0.602,0.371,0,0.0887,-11.575,0.0322,120.01,0.211
1,0.263,0.537,0.558,0.91,0.102,-8.678,0.0929,131.037,0.505
1,0.803,0.482,0.211,1.36e-05,0.154,-14.518,0.0318,116.902,0.158
1,0.195,0.689,0.679,0.00111,0.224,-5.893,0.0517,149.972,0.475
1,0.39,0.853,0.351,9.38e-06,0.752,-10.198,0.241,118.028,0.282
1,0.894,0.522,0.128,0.026,0.0941,-18.717,0.0357,109.986,0.124
1,0.956,0.55,0.143,0,0.195,-15.685,0.241,74.918,0.224
1,0.964,0.405,0.111,4.37e-05,0.0872,-11.879,0.0369,116.86,0.219
1,0.804,0.671,0.156,0.0518,0.113,-16.288,0.0371,94.08,0.201
1,0.292,0.59,0.338,0.0131,0.121,-13.101,0.03,110.581,0.322
1,0.111,0.583,0.655,3.57e-06,0.113,-5.407,0.0315,119.759,0.201
1,0.113,0.469,0.735,0.274,0.217,-8.395,0.0471,130.133,0.149
1,0.404,0.31,0.453,0.0212,0.0978,-7.087,0.0338,83.18,0.255
1,0.978,0.367,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,0.198
1,0.741,0.486,0.419,6.59e-05,0.096,-6.415,0.0563,119.065,0.227
1,0.919,0.71,0.114,0,0.154,-12.764,0.269,47.953,0.433
1,0.734,0.617,0.451,1.56e-06,0.128,-6.096,0.0481,109.757,0.161
1,0.946,0.449,0.0974,0.00128,0.0932,-17.466,0.0419,173.651,0.301
1,0.22,0.574,0.329,0,0.0986,-6.829,0.0274,130.993,0.356
1,0.905,0.645,0.507,0.953,0.862,-20.167,0.0545,100.034,0.228
1,0.609,0.502,0.623,0,0.119,-8.812,0.44,75.578,0.399
1,0.887,0.518,0.183,0,0.108,-10.246,0.043,109.011,0.106
1,0.172,0.306,0.347,0.00013,0.0485,-8.5,0.0334,120.996,0.0511
1,0.441,0.632,0.273,0.0832,0.115,-9.987,0.0274,76.006,0.196
1,0.846,0.41,0.316,0,0.124,-8.13,0.029,133.288,0.22
1,0.935,0.319,0.0561,0.00384,0.388,-23.023,0.045,79.764,0.082
1,0.759,0.422,0.338,2.06e-05,0.108,-9.347,0.0485,121.764,0.159
1,0.723,0.492,0.236,0.159,0.351,-17.224,0.0359,75.102,0.151
1,0.759,0.753,0.266,0,0.11,-11.453,0.0478,142.026,0.321
1,0.48,0.446,0.287,0,0.304,-9.653,0.0505,177.668,0.208
1,0.964,0.538,0.162,0.000134,0.451,-12.979,0.052,93.699,0.192
1,0.588,0.689,0.368,0,0.101,-7.34,0.0263,104.057,0.738
1,0.941,0.497,0.219,0.0029,0.103,-14.512,0.177,96.741,0.224
1,0.661,0.353,0.386,0.000231,0.0806,-10.927,0.045,147.808,0.269
1,0.727,0.619,0.307,0,0.1,-11.083,0.0469,106.609,0.0694
1,0.864,0.631,0.239,0,0.116,-7.071,0.0398,79.859,0.0927
1,0.99,0.637,0.0183,0,0.0866,-20.703,0.0552,117.133,0.562
1,0.364,0.713,0.345,0.00252,0.393,-8.55,0.0374,107.637,0.347
1,0.928,0.477,0.242,0,0.0818,-9.162,0.0529,43.509,0.488
1,0.979,0.571,0.172,0.275,0.124,-20.7,0.0318,90.972,0.297
1,0.974,0.424,0.362,0.18,0.632,-11.11,0.0402,174.145,0.123
1,0.835,0.572,0.155,0.000137,0.0906,-14.405,0.0344,109.923,0.0949
1,0.916,0.395,0.174,0.00602,0.104,-10.313,0.043,73.773,0.221
